ts,arm,family,template,item_id,rep,temperature,n_attempts,n_conv_attempts,lat_total_ms,conv_lat_ms,score,gate_pass,f0_ok,v_in,v_out,f_tok,r_in,r_out,k_in,k_out,k_rin,k_rout,f_conv_tok,f_exec_tok,doc_valid,kerr_flag,conv_errors,detail,final_error,transport_fail,raw_path,rerun
2026-08-25T03:39:34,NL-plain,CP,CP-02,CP-02-02,,0.0,1,0,79573,0,0.0,False,True,299,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_skills"": false, ""h2_coverage"": false, ""h3_caps"": false, ""h4_t1_before_t3"": false, ""h5_t4_restriction"": false, ""s1_t2_early"": false, ""s2_balance"": false, ""s3_low_switching"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-02-02.json,0
2026-08-25T03:40:05,NL-plain,CP,CP-02,CP-02-03,,0.0,1,0,79910,0,0.0,False,True,299,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_skills"": false, ""h2_coverage"": false, ""h3_caps"": false, ""h4_t1_before_t3"": false, ""h5_t4_restriction"": false, ""s1_t2_early"": false, ""s2_balance"": false, ""s3_low_switching"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-02-03.json,0
2026-08-25T03:40:33,NL-plain,CP,CP-02,CP-02-04,,0.0,1,0,88384,0,0.0,False,True,299,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_skills"": false, ""h2_coverage"": false, ""h3_caps"": false, ""h4_t1_before_t3"": false, ""h5_t4_restriction"": false, ""s1_t2_early"": false, ""s2_balance"": false, ""s3_low_switching"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-02-04.json,0
2026-08-25T03:40:34,NL-plain,CP,CP-02,CP-02-05,,0.0,1,0,90424,0,0.0,False,True,299,2033,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_skills"": false, ""h2_coverage"": false, ""h3_caps"": false, ""h4_t1_before_t3"": false, ""h5_t4_restriction"": false, ""s1_t2_early"": false, ""s2_balance"": false, ""s3_low_switching"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-02-05.json,0
2026-08-25T03:41:36,NL-plain,CP,CP-02,CP-02-06,,0.0,1,0,79718,0,0.0,False,True,299,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_skills"": false, ""h2_coverage"": false, ""h3_caps"": false, ""h4_t1_before_t3"": false, ""h5_t4_restriction"": false, ""s1_t2_early"": false, ""s2_balance"": false, ""s3_low_switching"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-02-06.json,0
2026-08-25T03:41:57,NL-plain,CP,CP-02,CP-02-08,,0.0,1,0,83651,0,0.0,False,True,299,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_skills"": false, ""h2_coverage"": false, ""h3_caps"": false, ""h4_t1_before_t3"": false, ""h5_t4_restriction"": false, ""s1_t2_early"": false, ""s2_balance"": false, ""s3_low_switching"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-02-08.json,0
2026-08-25T03:41:59,NL-plain,CP,CP-02,CP-02-09,,0.0,1,0,84097,0,0.0,False,True,299,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_skills"": false, ""h2_coverage"": false, ""h3_caps"": false, ""h4_t1_before_t3"": false, ""h5_t4_restriction"": false, ""s1_t2_early"": false, ""s2_balance"": false, ""s3_low_switching"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-02-09.json,0
2026-08-25T03:42:44,NL-plain,CP,CP-02,CP-02-07,,0.0,1,0,73355,0,0.0,False,True,299,2048,85,0,0,0,0,0,0,0,85,True,False,,"{""hard_violations"": 5, ""h1_skills"": false, ""h2_coverage"": false, ""h3_caps"": false, ""h4_t1_before_t3"": false, ""h5_t4_restriction"": false, ""s1_t2_early"": false, ""s2_balance"": false, ""s3_low_switching"": false}",,False,experiments/results/E1/raw_outputs/NL-plain/CP/CP-02-07.json,0
2026-08-25T03:41:20,JSON,TU,TU-01,TU-01-01,,0.0,1,0,33898,0,1.0,True,True,261,598,389,0,0,0,0,0,0,0,389,True,False,,"{""n_calls"": 1, ""room"": true, ""date"": true, ""start"": true, ""end"": true, ""count"": true, ""proj"": true}",,False,experiments/results/E1/raw_outputs/JSON/TU/TU-01-01.json,0
2026-08-25T03:41:27,JSON,TU,TU-01,TU-01-03,,0.0,1,0,21900,0,1.0,True,True,261,278,389,0,0,0,0,0,0,0,389,True,False,,"{""n_calls"": 1, ""room"": true, ""date"": true, ""start"": true, ""end"": true, ""count"": true, ""proj"": true}",,False,experiments/results/E1/raw_outputs/JSON/TU/TU-01-03.json,0
